time,nExpID,input_bmp2,input_dcf,input_dorso,input_il6,input_noggin,HAMP_qpcr_scaled,SOCS3_qpcr_scaled,ID1_qpcr_scaled,ID3_qpcr_scaled,SMAD6_qpcr_scaled,Experiment
0,1,0,0,0,10,0,7.276995e-02,NaN,NaN,NaN,NaN,Anja_2016_20
0,1,0,0,0,10,0,6.437500e-02,NaN,NaN,NaN,NaN,Anja_2016_20
0,1,0,0,0,10,0,7.209302e-02,NaN,NaN,NaN,NaN,Anja_2016_20
30,1,0,0,0,10,0,2.415254e-01,NaN,NaN,NaN,NaN,Anja_2016_20
30,1,0,0,0,10,0,1.554286e-01,NaN,NaN,NaN,NaN,Anja_2016_20
30,1,0,0,0,10,0,1.253846e-01,NaN,NaN,NaN,NaN,Anja_2016_20
90,1,0,0,0,10,0,1.000000e-01,NaN,NaN,NaN,NaN,Anja_2016_20
90,1,0,0,0,10,0,3.918129e-01,NaN,NaN,NaN,NaN,Anja_2016_20
90,1,0,0,0,10,0,4.965812e-01,NaN,NaN,NaN,NaN,Anja_2016_20
60,1,0,0,0,10,0,1.016878e-01,NaN,NaN,NaN,NaN,Anja_2016_20
60,1,0,0,0,10,0,1.331210e-01,NaN,NaN,NaN,NaN,Anja_2016_20
60,1,0,0,0,10,0,1.080460e-01,NaN,NaN,NaN,NaN,Anja_2016_20
120,1,0,0,0,10,0,2.362500e-01,NaN,NaN,NaN,NaN,Anja_2016_20
120,1,0,0,0,10,0,6.971831e-01,NaN,NaN,NaN,NaN,Anja_2016_20
120,1,0,0,0,10,0,3.843373e-01,NaN,NaN,NaN,NaN,Anja_2016_20
240,1,0,0,0,10,0,2.374150e-01,NaN,NaN,NaN,NaN,Anja_2016_20
240,1,0,0,0,10,0,3.897810e-01,NaN,NaN,NaN,NaN,Anja_2016_20
240,1,0,0,0,10,0,6.370262e-01,NaN,NaN,NaN,NaN,Anja_2016_20
360,1,0,0,0,10,0,3.559322e-01,NaN,NaN,NaN,NaN,Anja_2016_20
360,1,0,0,0,10,0,1.543210e-01,NaN,NaN,NaN,NaN,Anja_2016_20
360,1,0,0,0,10,0,6.675095e-01,NaN,NaN,NaN,NaN,Anja_2016_20
0,2,0,500,0,0,0,2.550877e-01,NaN,NaN,NaN,NaN,Anja_2016_20
0,2,0,500,0,0,0,2.787724e-01,NaN,NaN,NaN,NaN,Anja_2016_20
0,2,0,500,0,0,0,9.846154e-02,NaN,NaN,NaN,NaN,Anja_2016_20
0,2,0,500,0,0,0,2.613909e-01,NaN,NaN,NaN,NaN,Anja_2016_20
0,2,0,500,0,0,0,1.649446e-02,NaN,NaN,NaN,NaN,Anja_2016_20
0,2,0,500,0,0,0,1.171429e-01,NaN,NaN,NaN,NaN,Anja_2016_20
120,2,0,500,0,0,0,9.629630e-01,NaN,NaN,NaN,NaN,Anja_2016_20
120,2,0,500,0,0,0,7.057927e-01,NaN,NaN,NaN,NaN,Anja_2016_20
120,2,0,500,0,0,0,4.351536e-01,NaN,NaN,NaN,NaN,Anja_2016_20
180,2,0,500,0,0,0,7.446394e-01,NaN,NaN,NaN,NaN,Anja_2016_20
180,2,0,500,0,0,0,8.561279e-01,NaN,NaN,NaN,NaN,Anja_2016_20
180,2,0,500,0,0,0,5.769944e-01,NaN,NaN,NaN,NaN,Anja_2016_20
210,2,0,500,0,0,0,1.440994e+00,NaN,NaN,NaN,NaN,Anja_2016_20
210,2,0,500,0,0,0,1.171091e+00,NaN,NaN,NaN,NaN,Anja_2016_20
210,2,0,500,0,0,0,1.060458e+00,NaN,NaN,NaN,NaN,Anja_2016_20
30,2,0,500,0,0,0,1.459834e-01,NaN,NaN,NaN,NaN,Anja_2016_20
30,2,0,500,0,0,0,1.810345e-01,NaN,NaN,NaN,NaN,Anja_2016_20
30,2,0,500,0,0,0,1.490385e-01,NaN,NaN,NaN,NaN,Anja_2016_20
360,2,0,500,0,0,0,4.515152e-01,NaN,NaN,NaN,NaN,Anja_2016_20
360,2,0,500,0,0,0,5.354251e-01,NaN,NaN,NaN,NaN,Anja_2016_20
360,2,0,500,0,0,0,3.240642e-01,NaN,NaN,NaN,NaN,Anja_2016_20
3.960000e+01,2,0,500,0,0,0,1.604046e-01,NaN,NaN,NaN,NaN,Anja_2016_20
3.960000e+01,2,0,500,0,0,0,1.722054e-01,NaN,NaN,NaN,NaN,Anja_2016_20
3.960000e+01,2,0,500,0,0,0,1.321739e-01,NaN,NaN,NaN,NaN,Anja_2016_20
60,2,0,500,0,0,0,9.373695e-02,NaN,NaN,NaN,NaN,Anja_2016_20
60,2,0,500,0,0,0,1.528155e-01,NaN,NaN,NaN,NaN,Anja_2016_20
60,2,0,500,0,0,0,9.285714e-02,NaN,NaN,NaN,NaN,Anja_2016_20
7.980000e+01,2,0,500,0,0,0,9.898649e-02,NaN,NaN,NaN,NaN,Anja_2016_20
7.980000e+01,2,0,500,0,0,0,1.129707e-01,NaN,NaN,NaN,NaN,Anja_2016_20
7.980000e+01,2,0,500,0,0,0,5.900990e-02,NaN,NaN,NaN,NaN,Anja_2016_20
90,2,0,500,0,0,0,8.703340e-02,NaN,NaN,NaN,NaN,Anja_2016_20
90,2,0,500,0,0,0,1.120594e-01,NaN,NaN,NaN,NaN,Anja_2016_20
90,2,0,500,0,0,0,6.563574e-02,NaN,NaN,NaN,NaN,Anja_2016_20
120,2,0,0,0,0,0,1.261111e-01,NaN,NaN,NaN,NaN,Anja_2016_20
120,2,0,0,0,0,0,3.460317e-01,NaN,NaN,NaN,NaN,Anja_2016_20
120,2,0,0,0,0,0,1.945402e-01,NaN,NaN,NaN,NaN,Anja_2016_20
180,2,0,0,0,0,0,1.891608e-01,NaN,NaN,NaN,NaN,Anja_2016_20
180,2,0,0,0,0,0,3.294821e-01,NaN,NaN,NaN,NaN,Anja_2016_20
180,2,0,0,0,0,0,1.605863e-01,NaN,NaN,NaN,NaN,Anja_2016_20
210,2,0,0,0,0,0,1.869707e-01,NaN,NaN,NaN,NaN,Anja_2016_20
210,2,0,0,0,0,0,3.051613e-01,NaN,NaN,NaN,NaN,Anja_2016_20
210,2,0,0,0,0,0,1.832258e-01,NaN,NaN,NaN,NaN,Anja_2016_20
30,2,0,0,0,0,0,8.189655e-02,NaN,NaN,NaN,NaN,Anja_2016_20
30,2,0,0,0,0,0,1.171233e-01,NaN,NaN,NaN,NaN,Anja_2016_20
30,2,0,0,0,0,0,7.428571e-02,NaN,NaN,NaN,NaN,Anja_2016_20
360,2,0,0,0,0,0,4.103586e-02,NaN,NaN,NaN,NaN,Anja_2016_20
360,2,0,0,0,0,0,7.829457e-02,NaN,NaN,NaN,NaN,Anja_2016_20
360,2,0,0,0,0,0,4.414062e-02,NaN,NaN,NaN,NaN,Anja_2016_20
3.960000e+01,2,0,0,0,0,0,1.314371e-01,NaN,NaN,NaN,NaN,Anja_2016_20
3.960000e+01,2,0,0,0,0,0,7.491639e-02,NaN,NaN,NaN,NaN,Anja_2016_20
60,2,0,0,0,0,0,9.374276e-02,NaN,NaN,NaN,NaN,Anja_2016_20
60,2,0,0,0,0,0,5.048544e-02,NaN,NaN,NaN,NaN,Anja_2016_20
60,2,0,0,0,0,0,7.882188e-02,NaN,NaN,NaN,NaN,Anja_2016_20
7.980000e+01,2,0,0,0,0,0,4.517454e-01,NaN,NaN,NaN,NaN,Anja_2016_20
7.980000e+01,2,0,0,0,0,0,5.167038e-01,NaN,NaN,NaN,NaN,Anja_2016_20
7.980000e+01,2,0,0,0,0,0,3.306288e-01,NaN,NaN,NaN,NaN,Anja_2016_20
90,2,0,0,0,0,0,1.560784e+00,NaN,NaN,NaN,NaN,Anja_2016_20
90,2,0,0,0,0,0,2.769912e+00,NaN,NaN,NaN,NaN,Anja_2016_20
90,2,0,0,0,0,0,6.894977e-01,NaN,NaN,NaN,NaN,Anja_2016_20
120,2,0,500,0,10,0,6.863208e+00,NaN,NaN,NaN,NaN,Anja_2016_20
120,2,0,500,0,10,0,5.630631e+00,NaN,NaN,NaN,NaN,Anja_2016_20
120,2,0,500,0,10,0,6.090909e+00,NaN,NaN,NaN,NaN,Anja_2016_20
180,2,0,500,0,10,0,8.034188e+00,NaN,NaN,NaN,NaN,Anja_2016_20
180,2,0,500,0,10,0,5.399160e+00,NaN,NaN,NaN,NaN,Anja_2016_20
180,2,0,500,0,10,0,6.033403e+00,NaN,NaN,NaN,NaN,Anja_2016_20
210,2,0,500,0,10,0,5.503080e+00,NaN,NaN,NaN,NaN,Anja_2016_20
210,2,0,500,0,10,0,5.430464e+00,NaN,NaN,NaN,NaN,Anja_2016_20
30,2,0,500,0,10,0,7.701493e-01,NaN,NaN,NaN,NaN,Anja_2016_20
30,2,0,500,0,10,0,4.462541e-01,NaN,NaN,NaN,NaN,Anja_2016_20
30,2,0,500,0,10,0,9.333333e-01,NaN,NaN,NaN,NaN,Anja_2016_20
360,2,0,500,0,10,0,2.937626e+00,NaN,NaN,NaN,NaN,Anja_2016_20
360,2,0,500,0,10,0,2.284345e+00,NaN,NaN,NaN,NaN,Anja_2016_20
360,2,0,500,0,10,0,2.491468e+00,NaN,NaN,NaN,NaN,Anja_2015_50
3.960000e+01,2,0,500,0,10,0,1.064516e+00,NaN,NaN,NaN,NaN,Anja_2015_50
3.960000e+01,2,0,500,0,10,0,7.389163e-01,NaN,NaN,NaN,NaN,Anja_2015_50
3.960000e+01,2,0,500,0,10,0,8.535354e-01,NaN,NaN,NaN,NaN,Anja_2015_50
60,2,0,500,0,10,0,3.551913e+00,NaN,NaN,NaN,NaN,Anja_2015_50
60,2,0,500,0,10,0,5.083799e+00,NaN,NaN,NaN,NaN,Anja_2015_50
60,2,0,500,0,10,0,4.347826e+00,NaN,NaN,NaN,NaN,Anja_2015_50
7.980000e+01,2,0,500,0,10,0,6.323529e+00,NaN,NaN,NaN,NaN,Anja_2015_50
7.980000e+01,2,0,500,0,10,0,4.549763e+00,NaN,NaN,NaN,NaN,Anja_2015_50
7.980000e+01,2,0,500,0,10,0,4.285714e+00,NaN,NaN,NaN,NaN,Anja_2015_50
90,2,0,500,0,10,0,7.563452e+00,NaN,NaN,NaN,NaN,Anja_2015_50
90,2,0,500,0,10,0,5.668934e+00,NaN,NaN,NaN,NaN,Anja_2015_50
90,2,0,500,0,10,0,4.831014e+00,NaN,NaN,NaN,NaN,Anja_2015_50
120,2,0,0,0,10,0,6.967096e-01,NaN,NaN,NaN,NaN,Anja_2015_50
120,2,0,0,0,10,0,7.925608e-01,NaN,NaN,NaN,NaN,Anja_2015_50
120,2,0,0,0,10,0,6.740331e-01,NaN,NaN,NaN,NaN,Anja_2015_50
180,2,0,0,0,10,0,4.504348e-01,NaN,NaN,NaN,NaN,Anja_2015_50
180,2,0,0,0,10,0,3.764286e-01,NaN,NaN,NaN,NaN,Anja_2015_50
180,2,0,0,0,10,0,3.371212e-01,NaN,NaN,NaN,NaN,Anja_2015_50
210,2,0,0,0,10,0,4.019608e-01,NaN,NaN,NaN,NaN,Anja_2015_50
210,2,0,0,0,10,0,5.435268e-01,NaN,NaN,NaN,NaN,Anja_2015_50
210,2,0,0,0,10,0,5.381264e-01,NaN,NaN,NaN,NaN,Anja_2015_50
30,2,0,0,0,10,0,3.702771e-01,NaN,NaN,NaN,NaN,Anja_2015_50
30,2,0,0,0,10,0,2.979798e-01,NaN,NaN,NaN,NaN,Anja_2015_50
30,2,0,0,0,10,0,3.619632e-01,NaN,NaN,NaN,NaN,Anja_2015_50
360,2,0,0,0,10,0,6.710744e-02,NaN,NaN,NaN,NaN,Anja_2015_50
360,2,0,0,0,10,0,8.666667e-02,NaN,NaN,NaN,NaN,Anja_2015_50
360,2,0,0,0,10,0,1.126050e-01,NaN,NaN,NaN,NaN,Anja_2015_50
3.960000e+01,2,0,0,0,10,0,3.122924e-01,NaN,NaN,NaN,NaN,Anja_2015_50
3.960000e+01,2,0,0,0,10,0,2.946955e-01,NaN,NaN,NaN,NaN,Anja_2015_50
3.960000e+01,2,0,0,0,10,0,3.359528e-01,NaN,NaN,NaN,NaN,Anja_2015_50
60,2,0,0,0,10,0,5.232558e-01,NaN,NaN,NaN,NaN,Anja_2015_50
60,2,0,0,0,10,0,4.272997e-01,NaN,NaN,NaN,NaN,Anja_2015_50
60,2,0,0,0,10,0,6.377358e-01,NaN,NaN,NaN,NaN,Anja_2015_50
7.980000e+01,2,0,0,0,10,0,7.145833e-01,NaN,NaN,NaN,NaN,Anja_2015_50
7.980000e+01,2,0,0,0,10,0,7.566910e-01,NaN,NaN,NaN,NaN,Anja_2015_50
7.980000e+01,2,0,0,0,10,0,8.597561e-01,NaN,NaN,NaN,NaN,Anja_2015_50
90,2,0,0,0,10,0,7.090559e-01,NaN,NaN,NaN,NaN,Anja_2015_50
90,2,0,0,0,10,0,8.087558e-01,NaN,NaN,NaN,NaN,Anja_2015_50
90,2,0,0,0,10,0,8.099174e-01,NaN,NaN,NaN,NaN,Anja_2015_50
120,3,0,500,0,0,0,1.075758e+00,NaN,NaN,NaN,NaN,Anja_2015_50
120,3,0,500,0,0,0,1.784946e+00,NaN,NaN,NaN,NaN,Anja_2015_50
120,3,0,500,0,0,0,1.064963e+00,NaN,NaN,NaN,NaN,Anja_2015_50
180,3,0,500,0,0,0,1.993464e+00,NaN,NaN,NaN,NaN,Anja_2015_50
180,3,0,500,0,0,0,1.406045e+00,NaN,NaN,NaN,NaN,Anja_2015_50
180,3,0,500,0,0,0,1.702128e+00,NaN,NaN,NaN,NaN,Anja_2015_50
30,3,0,500,0,0,0,1.800000e-01,NaN,NaN,NaN,NaN,Anja_2015_50
30,3,0,500,0,0,0,2.900485e-01,NaN,NaN,NaN,NaN,Anja_2015_50
30,3,0,500,0,0,0,1.366412e-01,NaN,NaN,NaN,NaN,Anja_2015_50
360,3,0,500,0,0,0,5.265423e-01,NaN,NaN,NaN,NaN,Anja_2015_50
360,3,0,500,0,0,0,2.110390e-01,NaN,NaN,NaN,NaN,Anja_2015_50
360,3,0,500,0,0,0,3.876765e-01,NaN,NaN,NaN,NaN,Anja_2015_50
3.960000e+01,3,0,500,0,0,0,1.316092e-01,NaN,NaN,NaN,NaN,Anja_2015_50
3.960000e+01,3,0,500,0,0,0,1.942446e-01,NaN,NaN,NaN,NaN,Anja_2015_50
3.960000e+01,3,0,500,0,0,0,1.034286e-01,NaN,NaN,NaN,NaN,Anja_2015_50
60,3,0,500,0,0,0,4.726190e-01,NaN,NaN,NaN,NaN,Anja_2015_50
60,3,0,500,0,0,0,2.329730e-01,NaN,NaN,NaN,NaN,Anja_2015_50
60,3,0,500,0,0,0,3.111111e-01,NaN,NaN,NaN,NaN,Anja_2015_50
7.980000e+01,3,0,500,0,0,0,4.628205e-01,NaN,NaN,NaN,NaN,Anja_2015_50
7.980000e+01,3,0,500,0,0,0,4.425373e-01,NaN,NaN,NaN,NaN,Anja_2015_50
7.980000e+01,3,0,500,0,0,0,7.259159e-01,NaN,NaN,NaN,NaN,Anja_2015_50
90,3,0,500,0,0,0,4.156250e-01,NaN,NaN,NaN,NaN,Anja_2015_50
90,3,0,500,0,0,0,1.147959e+00,NaN,NaN,NaN,NaN,Anja_2015_50
90,3,0,500,0,0,0,3.740260e-01,NaN,NaN,NaN,NaN,Anja_2015_50
0,3,0,0,0,0,0,1.826241e-01,NaN,NaN,NaN,NaN,Anja_2015_50
0,3,0,0,0,0,0,9.008097e-02,NaN,NaN,NaN,NaN,Anja_2015_50
0,3,0,0,0,0,0,1.073950e-01,NaN,NaN,NaN,NaN,Anja_2015_50
120,3,0,0,0,0,0,1.135881e-01,NaN,NaN,NaN,NaN,Anja_2015_50
120,3,0,0,0,0,0,2.229039e-01,NaN,NaN,NaN,NaN,Anja_2015_50
120,3,0,0,0,0,0,5.674242e-02,NaN,NaN,NaN,NaN,Anja_2015_50
180,3,0,0,0,0,0,5.267640e-02,NaN,NaN,NaN,NaN,Anja_2015_50
180,3,0,0,0,0,0,5.128713e-02,NaN,NaN,NaN,NaN,Anja_2015_50
180,3,0,0,0,0,0,5.681492e-02,NaN,NaN,NaN,NaN,Anja_2015_50
30,3,0,0,0,0,0,1.101266e-01,NaN,NaN,NaN,NaN,Anja_2015_50
30,3,0,0,0,0,0,1.703980e-01,NaN,NaN,NaN,NaN,Anja_2015_50
30,3,0,0,0,0,0,7.531646e-02,NaN,NaN,NaN,NaN,Anja_2015_50
360,3,0,0,0,0,0,2.283550e-02,NaN,NaN,NaN,NaN,Anja_2015_50
360,3,0,0,0,0,0,1.115607e-02,NaN,NaN,NaN,NaN,Anja_2015_50
360,3,0,0,0,0,0,2.329268e-02,NaN,NaN,NaN,NaN,Anja_2015_50
3.960000e+01,3,0,0,0,0,0,5.241758e-02,NaN,NaN,NaN,NaN,Anja_2015_50
3.960000e+01,3,0,0,0,0,0,4.825397e-02,NaN,NaN,NaN,NaN,Anja_2015_50
3.960000e+01,3,0,0,0,0,0,3.559211e-02,NaN,NaN,NaN,NaN,Anja_2015_50
60,3,0,0,0,0,0,7.309278e-02,NaN,NaN,NaN,NaN,Anja_2015_50
60,3,0,0,0,0,0,5.834586e-02,NaN,NaN,NaN,NaN,Anja_2015_50
60,3,0,0,0,0,0,7.503285e-02,NaN,NaN,NaN,NaN,Anja_2015_50
7.980000e+01,3,0,0,0,0,0,7.642857e-02,NaN,NaN,NaN,NaN,Anja_2015_50
7.980000e+01,3,0,0,0,0,0,1.919014e-01,NaN,NaN,NaN,NaN,Anja_2015_50
7.980000e+01,3,0,0,0,0,0,9.699248e-02,NaN,NaN,NaN,NaN,Anja_2015_50
90,3,0,0,0,0,0,2.451155e-01,NaN,NaN,NaN,NaN,Anja_2015_50
90,3,0,0,0,0,0,1.591398e-01,NaN,NaN,NaN,NaN,Anja_2015_50
90,3,0,0,0,0,0,1.996855e-01,NaN,NaN,NaN,NaN,Anja_2015_50
0,3,0,500,0,10,0,7.828283e-02,NaN,NaN,NaN,NaN,Anja_2015_50
0,3,0,500,0,10,0,7.157360e-02,NaN,NaN,NaN,NaN,Anja_2015_50
0,3,0,500,0,10,0,2.296073e-02,NaN,NaN,NaN,NaN,Anja_2015_50
120,3,0,500,0,10,0,2.957187e+00,NaN,NaN,NaN,NaN,Anja_2015_50
120,3,0,500,0,10,0,1.266263e+00,NaN,NaN,NaN,NaN,Anja_2015_50
120,3,0,500,0,10,0,1.113636e+01,NaN,NaN,NaN,NaN,Anja_2015_50
180,3,0,500,0,10,0,5.333333e+00,NaN,NaN,NaN,NaN,Anja_2015_50
180,3,0,500,0,10,0,5.069231e+01,NaN,NaN,NaN,NaN,Anja_2015_50
180,3,0,500,0,10,0,1.085603e+00,NaN,NaN,NaN,NaN,Anja_2015_50
30,3,0,500,0,10,0,1.375479e+01,NaN,NaN,NaN,NaN,Anja_2015_50
30,3,0,500,0,10,0,5.798122e-02,NaN,NaN,NaN,NaN,Anja_2015_50
30,3,0,500,0,10,0,4.629295e+01,NaN,NaN,NaN,NaN,Anja_2015_50
360,3,0,500,0,10,0,3.335938e+00,NaN,NaN,NaN,NaN,Anja_2015_50
360,3,0,500,0,10,0,2.803030e+00,NaN,NaN,NaN,NaN,Anja_2015_50
360,3,0,500,0,10,0,2.739130e+00,NaN,NaN,NaN,NaN,Anja_2015_50
3.960000e+01,3,0,500,0,10,0,3.445714e-01,NaN,NaN,NaN,NaN,Anja_2015_50
60,3,0,500,0,10,0,2.519737e+00,NaN,NaN,NaN,NaN,Anja_2015_50
7.980000e+01,3,0,500,0,10,0,2.944444e+00,NaN,NaN,NaN,NaN,Anja_2015_50
7.980000e+01,3,0,500,0,10,0,5.472371e-01,NaN,NaN,NaN,NaN,Anja_2015_50
90,3,0,500,0,10,0,1.950000e+00,NaN,NaN,NaN,NaN,Anja_2015_50
90,3,0,500,0,10,0,8.159204e-01,NaN,NaN,NaN,NaN,Anja_2015_50
90,3,0,500,0,10,0,7.232290e+00,NaN,NaN,NaN,NaN,Anja_2015_50
0,3,0,0,0,10,0,8.724832e-02,NaN,NaN,NaN,NaN,Anja_2015_50
0,3,0,0,0,10,0,1.101351e-01,NaN,NaN,NaN,NaN,Anja_2015_50
0,3,0,0,0,10,0,1.414634e+00,NaN,NaN,NaN,NaN,Anja_2015_50
120,3,0,0,0,10,0,2.203593e-01,NaN,NaN,NaN,NaN,Anja_2015_50
120,3,0,0,0,10,0,2.662602e+01,NaN,NaN,NaN,NaN,Anja_2015_50
120,3,0,0,0,10,0,1.658892e-01,NaN,NaN,NaN,NaN,Anja_2015_50
180,3,0,0,0,10,0,9.220183e+01,NaN,NaN,NaN,NaN,Anja_2015_50
180,3,0,0,0,10,0,3.823529e-01,NaN,NaN,NaN,NaN,Anja_2015_50
30,3,0,0,0,10,0,1.827586e-01,NaN,NaN,NaN,NaN,Anja_2015_50
30,3,0,0,0,10,0,1.870000e-01,NaN,NaN,NaN,NaN,Anja_2015_50
360,3,0,0,0,10,0,3.392241e-02,NaN,NaN,NaN,NaN,Anja_2015_50
3.960000e+01,3,0,0,0,10,0,1.860656e-01,NaN,NaN,NaN,NaN,Anja_2015_49
60,3,0,0,0,10,0,4.727273e-01,NaN,NaN,NaN,NaN,Anja_2015_49
7.980000e+01,3,0,0,0,10,0,1.956954e-01,NaN,NaN,NaN,NaN,Anja_2015_49
7.980000e+01,3,0,0,0,10,0,1.740385e-01,NaN,NaN,NaN,NaN,Anja_2015_49
7.980000e+01,3,0,0,0,10,0,1.085470e-01,NaN,NaN,NaN,NaN,Anja_2015_49
90,3,0,0,0,10,0,1.118531e+00,NaN,NaN,NaN,NaN,Anja_2015_49
90,3,0,0,0,10,0,5.236641e-01,NaN,NaN,NaN,NaN,Anja_2015_49
90,3,0,0,0,10,0,4.975000e+00,NaN,NaN,NaN,NaN,Anja_2015_49
0,4,0,0,0,10,0,2.355450e+00,NaN,NaN,NaN,NaN,Anja_2015_49
0,4,0,0,0,10,0,3.053398e+00,NaN,NaN,NaN,NaN,Anja_2015_49
0,4,0,0,0,10,0,3.399061e+00,NaN,NaN,NaN,NaN,Anja_2015_49
1.980000e+01,4,0,0,0,10,0,3.657005e+00,NaN,NaN,NaN,NaN,Anja_2015_49
1.980000e+01,4,0,0,0,10,0,4.475248e+00,NaN,NaN,NaN,NaN,Anja_2015_49
1.980000e+01,4,0,0,0,10,0,3.786408e+00,NaN,NaN,NaN,NaN,Anja_2015_49
30,4,0,0,0,10,0,4.120000e+00,NaN,NaN,NaN,NaN,Anja_2015_49
30,4,0,0,0,10,0,5.341880e+00,NaN,NaN,NaN,NaN,Anja_2015_49
30,4,0,0,0,10,0,4.641350e+00,NaN,NaN,NaN,NaN,Anja_2015_49
3.960000e+01,4,0,0,0,10,0,4.841808e+00,NaN,NaN,NaN,NaN,Anja_2015_49
3.960000e+01,4,0,0,0,10,0,6.764706e+00,NaN,NaN,NaN,NaN,Anja_2015_49
3.960000e+01,4,0,0,0,10,0,5.355828e+00,NaN,NaN,NaN,NaN,Anja_2015_49
60,4,0,0,0,10,0,1.135135e+01,NaN,NaN,NaN,NaN,Anja_2015_49
60,4,0,0,0,10,0,1.342697e+01,NaN,NaN,NaN,NaN,Anja_2015_49
60,4,0,0,0,10,0,1.248521e+01,NaN,NaN,NaN,NaN,Anja_2015_49
7.980000e+01,4,0,0,0,10,0,1.513661e+01,NaN,NaN,NaN,NaN,Anja_2015_49
7.980000e+01,4,0,0,0,10,0,1.775862e+01,NaN,NaN,NaN,NaN,Anja_2015_49
7.980000e+01,4,0,0,0,10,0,1.484848e+01,NaN,NaN,NaN,NaN,Anja_2015_49
90,4,0,0,0,10,0,1.716535e+01,NaN,NaN,NaN,NaN,Anja_2015_49
90,4,0,0,0,10,0,1.769912e+01,NaN,NaN,NaN,NaN,Anja_2015_49
90,4,0,0,0,10,0,1.646018e+01,NaN,NaN,NaN,NaN,Anja_2015_49
120,4,0,0,0,10,0,2.537190e+01,NaN,NaN,NaN,NaN,Anja_2015_49
120,4,0,0,0,10,0,2.319328e+01,NaN,NaN,NaN,NaN,Anja_2015_49
120,4,0,0,0,10,0,1.925000e+01,NaN,NaN,NaN,NaN,Anja_2015_49
180,4,0,0,0,10,0,8.653846e+00,NaN,NaN,NaN,NaN,Anja_2015_49
180,4,0,0,0,10,0,7.401961e+00,NaN,NaN,NaN,NaN,Anja_2015_49
180,4,0,0,0,10,0,6.456311e+00,NaN,NaN,NaN,NaN,Anja_2015_49
0,4,0,500,0,10,0,2.260638e+00,NaN,NaN,NaN,NaN,Anja_2015_49
0,4,0,500,0,10,0,2.116402e+00,NaN,NaN,NaN,NaN,Anja_2015_49
0,4,0,500,0,10,0,1.854922e+00,NaN,NaN,NaN,NaN,Anja_2015_49
1.980000e+01,4,0,500,0,10,0,2.514620e+00,NaN,NaN,NaN,NaN,Anja_2015_49
1.980000e+01,4,0,500,0,10,0,1.964286e+00,NaN,NaN,NaN,NaN,Anja_2015_49
1.980000e+01,4,0,500,0,10,0,1.880503e+00,NaN,NaN,NaN,NaN,Anja_2015_49
30,4,0,500,0,10,0,4.164773e+00,NaN,NaN,NaN,NaN,Anja_2015_49
30,4,0,500,0,10,0,3.443182e+00,NaN,NaN,NaN,NaN,Anja_2015_49
30,4,0,500,0,10,0,3.201183e+00,NaN,NaN,NaN,NaN,Anja_2015_49
3.960000e+01,4,0,500,0,10,0,1.536232e+01,NaN,NaN,NaN,NaN,Anja_2015_49
3.960000e+01,4,0,500,0,10,0,1.528000e+01,NaN,NaN,NaN,NaN,Anja_2015_49
3.960000e+01,4,0,500,0,10,0,1.449153e+01,NaN,NaN,NaN,NaN,Anja_2015_49
60,4,0,500,0,10,0,5.293651e+01,NaN,NaN,NaN,NaN,Anja_2015_49
60,4,0,500,0,10,0,4.864000e+01,NaN,NaN,NaN,NaN,Anja_2015_49
60,4,0,500,0,10,0,5.560345e+01,NaN,NaN,NaN,NaN,Anja_2015_49
7.980000e+01,4,0,500,0,10,0,1.007937e+02,NaN,NaN,NaN,NaN,Anja_2015_49
7.980000e+01,4,0,500,0,10,0,1.680672e+02,NaN,NaN,NaN,NaN,Anja_2015_49
7.980000e+01,4,0,500,0,10,0,8.974359e+01,NaN,NaN,NaN,NaN,Anja_2015_49
90,4,0,500,0,10,0,1.262019e+02,NaN,NaN,NaN,NaN,Anja_2015_49
90,4,0,500,0,10,0,1.168944e+02,NaN,NaN,NaN,NaN,Anja_2015_49
90,4,0,500,0,10,0,1.182491e+02,NaN,NaN,NaN,NaN,Anja_2015_49
120,4,0,500,0,10,0,9.388889e+01,NaN,NaN,NaN,NaN,Anja_2015_49
120,4,0,500,0,10,0,7.311828e+01,NaN,NaN,NaN,NaN,Anja_2015_49
120,4,0,500,0,10,0,7.052632e+01,NaN,NaN,NaN,NaN,Anja_2015_49
180,4,0,500,0,10,0,8.808290e+01,NaN,NaN,NaN,NaN,Anja_2015_49
180,4,0,500,0,10,0,7.158470e+01,NaN,NaN,NaN,NaN,Anja_2015_49
180,4,0,500,0,10,0,7.459459e+01,NaN,NaN,NaN,NaN,Anja_2015_49
0,4,0,500,0,0,0,3.128000e+00,NaN,NaN,NaN,NaN,Anja_2015_49
0,4,0,500,0,0,0,2.500000e+00,NaN,NaN,NaN,NaN,Anja_2015_49
0,4,0,500,0,0,0,2.793388e+00,NaN,NaN,NaN,NaN,Anja_2015_49
1.980000e+01,4,0,500,0,0,0,2.683168e+00,NaN,NaN,NaN,NaN,Anja_2015_49
1.980000e+01,4,0,500,0,0,0,6.488706e+00,NaN,NaN,NaN,NaN,Anja_2015_49
1.980000e+01,4,0,500,0,0,0,2.617310e+00,NaN,NaN,NaN,NaN,Anja_2015_49
30,4,0,500,0,0,0,2.888644e+00,NaN,NaN,NaN,NaN,Anja_2015_49
30,4,0,500,0,0,0,6.766004e+00,NaN,NaN,NaN,NaN,Anja_2015_49
