timepoint,well,indsyn,pptase,590,800,Indconc,Indconcnorm,IndconcNormRange,Bacnorm,ExpID,typeID
2675,E10,synT5,sfp,0.547669999,0.368850008,0.005038145,0.009284647,0.007206262,0.831511107,4,T5
2680,E10,synT5,sfp,0.547779973,0.368129988,0.006207373,0.011461756,0.007952835,0.82988794,4,T5
2685,E10,synT5,sfp,0.54661003,0.368349987,0.004713779,0.008698675,0.006999149,0.830383892,4,T5
2690,E10,synT5,sfp,0.549020004,0.36968,0.005167111,0.009500936,0.007288609,0.833382185,4,T5
2695,E10,synT5,sfp,0.547850005,0.369119991,0.004820968,0.00887792,0.007067591,0.832119737,4,T5
2700,E10,synT5,sfp,0.549679997,0.370029995,0.005312212,0.009758497,0.007381258,0.83417119,4,T5
2705,E10,synT5,sfp,0.549989981,0.369880001,0.005842858,0.010737643,0.007720085,0.833833055,4,T5
2710,E10,synT5,sfp,0.551319972,0.369800012,0.007290526,0.013400976,0.008644447,0.833652732,4,T5
2715,E10,synT5,sfp,0.551469974,0.370150008,0.006925632,0.012718215,0.008411456,0.83444174,4,T5
2720,E10,synT5,sfp,0.55103,0.370150014,0.006485649,0.011910232,0.008130519,0.834441754,4,T5
2725,E10,synT5,sfp,0.550259969,0.369540012,0.00661302,0.012164181,0.008211848,0.833066605,4,T5
2730,E10,synT5,sfp,0.550239971,0.370049989,0.005842771,0.010732551,0.00772003,0.834216264,4,T5
2735,E10,synT5,sfp,0.549290017,0.369680011,0.005437108,0.009997388,0.007461007,0.83338221,4,T5
2740,E10,synT5,sfp,0.549779996,0.369889998,0.005618167,0.010324442,0.007576616,0.83385559,4,T5
2745,E10,synT5,sfp,0.550540001,0.370670005,0.005230668,0.009592112,0.007329191,0.835613987,4,T5
2750,E10,synT5,sfp,0.552119995,0.371240008,0.005972105,0.010934959,0.007802612,0.836898964,4,T5
2755,E10,synT5,sfp,0.551359975,0.369830001,0.007286409,0.013392323,0.008641818,0.833720338,4,T5
2760,E10,synT5,sfp,0.553139974,0.371399999,0.006756715,0.012366255,0.008303599,0.837259637,4,T5
2765,E10,synT5,sfp,0.551819997,0.370809998,0.006304715,0.011557357,0.008014989,0.835929577,4,T5
2770,E10,synT5,sfp,0.553259975,0.371559999,0.006641331,0.012149844,0.008229925,0.837620331,4,T5
2775,E10,synT5,sfp,0.553200017,0.371760009,0.006287131,0.011495671,0.008003761,0.838071219,4,T5
2780,E10,synT5,sfp,0.553239998,0.371279984,0.007033298,0.012876623,0.008480202,0.836989083,4,T5
2785,E10,synT5,sfp,0.553589989,0.371609995,0.006897793,0.012617325,0.00839368,0.83773304,4,T5
2790,E10,synT5,sfp,0.552950008,0.371470003,0.006463762,0.011827859,0.008116544,0.837417449,4,T5
2795,E10,synT5,sfp,0.553840015,0.372100006,0.006426943,0.011740573,0.008093034,0.838837687,4,T5
2800,E10,synT5,sfp,0.554030018,0.371920002,0.006881759,0.012577503,0.008383442,0.838431897,4,T5
2805,E10,synT5,sfp,0.554579995,0.372169992,0.007063963,0.012901837,0.008499782,0.838995459,4,T5
2810,E10,synT5,sfp,0.555550022,0.372550007,0.007474934,0.013638521,0.008762195,0.839852139,4,T5
2815,E10,synT5,sfp,0.555359998,0.372530002,0.00731434,0.013346223,0.008659653,0.839807042,4,T5
2820,E10,synT5,sfp,0.555789995,0.372719988,0.00746484,0.013613892,0.008755749,0.840235334,4,T5
2825,E10,synT5,sfp,0.55685002,0.373699996,0.007083131,0.01288388,0.008512022,0.842444598,4,T5
2830,E10,synT5,sfp,0.554469995,0.37284001,0.005968271,0.010881042,0.007800163,0.840505902,4,T5
2835,E10,synT5,sfp,0.554189973,0.372609997,0.00602663,0.010994223,0.007837427,0.839987377,4,T5
2840,E10,synT5,sfp,0.555309992,0.373070005,0.006469911,0.011788335,0.00812047,0.841024389,4,T5
2845,E10,synT5,sfp,0.555869982,0.373650004,0.006176638,0.011236516,0.00793321,0.8423319,4,T5
2850,E10,synT5,sfp,0.556109989,0.373870013,0.006092981,0.011077804,0.007879793,0.842827874,4,T5
2855,E10,synT5,sfp,0.556719984,0.373149996,0.007762225,0.014139932,0.008945635,0.841204714,4,T5
2860,E10,synT5,sfp,0.557739997,0.374119996,0.007355226,0.01336379,0.008685759,0.84339142,4,T5
2865,E10,synT5,sfp,0.557909974,0.373840009,0.007937106,0.014431813,0.0090573,0.842760234,4,T5
2870,E10,synT5,sfp,0.557679981,0.373629987,0.008016086,0.014583614,0.00910773,0.842286774,4,T5
2875,E10,synT5,sfp,0.557909986,0.374109986,0.007539942,0.013699768,0.008803703,0.843368854,4,T5
2880,E10,synT5,sfp,0.557659996,0.374620013,0.006539629,0.011866063,0.008164986,0.844518624,4,T5
2885,E10,synT5,sfp,0.558160003,0.374619993,0.007039665,0.012773372,0.008484268,0.844518579,4,T5
2890,E10,synT5,sfp,0.558879983,0.37458999,0.007803783,0.014160987,0.008972171,0.844450943,4,T5
2895,E10,synT5,sfp,0.558499984,0.375410013,0.006217412,0.011257664,0.007959245,0.846299548,4,T5
2900,E10,synT5,sfp,0.559089984,0.375719991,0.006351389,0.011490764,0.008044791,0.846998343,4,T5
2905,E10,synT5,sfp,0.560230003,0.37621,0.006770535,0.012233117,0.008312423,0.848102985,4,T5
2910,E10,synT5,sfp,0.560579995,0.376039999,0.007370622,0.013323386,0.00869559,0.847719747,4,T5
2915,E10,synT5,sfp,0.561439999,0.37626,0.007906973,0.014284555,0.00903806,0.848215702,4,T5
2920,E10,synT5,sfp,0.563069998,0.377000011,0.008448308,0.01523256,0.009383712,0.849883934,4,T5
2925,E10,synT5,sfp,0.562990009,0.377229987,0.008029991,0.014469495,0.009116609,0.850402378,4,T5
2930,E10,synT5,sfp,0.56350999,0.377469988,0.008196895,0.014760853,0.00922318,0.85094342,4,T5
2935,E10,synT5,sfp,0.561729996,0.37645,0.007917452,0.014296267,0.00904475,0.848644026,4,T5
2940,E10,synT5,sfp,0.563850012,0.377609997,0.008330944,0.014996683,0.009308772,0.851259047,4,T5
2945,E10,synT5,sfp,0.563739991,0.377200004,0.008824083,0.015901658,0.00962365,0.850334785,4,T5
2950,E10,synT5,sfp,0.563389972,0.377170001,0.008518202,0.015351659,0.00942834,0.850267149,4,T5
2955,E10,synT5,sfp,0.563439996,0.377819994,0.007611992,0.013694869,0.008849709,0.85173245,4,T5
2960,E10,synT5,sfp,0.564729999,0.378419991,0.008019313,0.014404812,0.00910979,0.853085043,4,T5
2965,E10,synT5,sfp,0.566220003,0.379390003,0.008082289,0.014480815,0.009150002,0.855271774,4,T5
2970,E10,synT5,sfp,0.564769992,0.378350009,0.00816226,0.014664294,0.009201064,0.852927281,4,T5
2975,E10,synT5,sfp,0.56601998,0.378999992,0.008456028,0.015166024,0.009388641,0.854392559,4,T5
2980,E10,synT5,sfp,0.567660005,0.379619998,0.009183934,0.016444633,0.009853422,0.855790261,4,T5
2985,E10,synT5,sfp,0.56721999,0.379369995,0.00911171,0.016326061,0.009807305,0.85522667,4,T5
2990,E10,synT5,sfp,0.567130023,0.379440012,0.008918738,0.015977351,0.009684089,0.855384511,4,T5
2995,E10,synT5,sfp,0.56860001,0.379950012,0.009638442,0.017243478,0.010143633,0.856534221,4,T5
3000,E10,synT5,sfp,0.569210007,0.381009992,0.008689053,0.015501746,0.009537431,0.858923771,4,T5
3005,E10,synT5,sfp,0.568329977,0.379950002,0.009368423,0.016760407,0.009971221,0.856534199,4,T5
3010,E10,synT5,sfp,0.567410013,0.380509987,0.007624639,0.013620647,0.008857784,0.857796594,4,T5
3015,E10,synT5,sfp,0.568580018,0.381220008,0.0077501,0.013818984,0.008937893,0.859397218,4,T5
3020,E10,synT5,sfp,0.571209981,0.382100008,0.009085456,0.01616271,0.009790541,0.861381032,4,T5
3025,E10,synT5,sfp,0.570680017,0.381620006,0.009261645,0.016496869,0.009903042,0.860298945,4,T5
3030,E10,synT5,sfp,0.569570021,0.381849997,0.007813298,0.013908687,0.008978246,0.860817422,4,T5
3035,E10,synT5,sfp,0.569979993,0.382449994,0.007340589,0.013046702,0.008676413,0.862170015,4,T5
3040,E10,synT5,sfp,0.572239975,0.382349994,0.009747684,0.017329454,0.010213386,0.861944583,4,T5
3045,E10,synT5,sfp,0.571209973,0.381820008,0.009497369,0.016907879,0.010053555,0.860749818,4,T5
3050,E10,synT5,sfp,0.571109999,0.382119999,0.008956064,0.015931693,0.009707923,0.861426098,4,T5
3055,E10,synT5,sfp,0.570450002,0.381090003,0.009811341,0.017500294,0.010254032,0.859104142,4,T5
3060,E10,synT5,sfp,0.572000001,0.382149992,0.009801942,0.017435033,0.01024803,0.861493712,4,T5
3065,E10,synT5,sfp,0.572510009,0.382480006,0.009826451,0.017463548,0.01026368,0.862237673,4,T5
3070,E10,synT5,sfp,0.572700025,0.382599993,0.00983995,0.017482053,0.010272299,0.862508165,4,T5
3075,E10,synT5,sfp,0.573789995,0.382959997,0.010400302,0.018460227,0.010630094,0.863319733,4,T5
3080,E10,synT5,sfp,0.572690025,0.382829996,0.009491581,0.016852996,0.01004986,0.863026668,4,T5
3085,E10,synT5,sfp,0.57362998,0.382770006,0.01051979,0.018681583,0.010706389,0.862891431,4,T5
3090,E10,synT5,sfp,0.574230002,0.383570003,0.009942901,0.017620288,0.010338036,0.86469489,4,T5
3095,E10,synT5,sfp,0.574229976,0.383280007,0.010369501,0.01839019,0.010610427,0.864041142,4,T5
3100,E10,synT5,sfp,0.57520999,0.38375001,0.010658072,0.018878817,0.010794685,0.865100687,4,T5
3105,E10,synT5,sfp,0.575109974,0.383319999,0.011190664,0.019844442,0.011134755,0.864131299,4,T5
3110,E10,synT5,sfp,0.574290025,0.38321,0.010532541,0.018682752,0.010714531,0.863883323,4,T5
3115,E10,synT5,sfp,0.573459979,0.382589991,0.010614619,0.018858854,0.010766939,0.862485616,4,T5
3120,E10,synT5,sfp,0.574199986,0.383269986,0.010354254,0.018363629,0.010600692,0.864018552,4,T5
3125,E10,synT5,sfp,0.574249975,0.38366999,0.00981578,0.017390477,0.010256866,0.864920294,4,T5
3130,E10,synT5,sfp,0.573680013,0.3829,0.010378584,0.018424565,0.010616227,0.86318448,4,T5
3135,E10,synT5,sfp,0.573439995,0.382730009,0.010388647,0.01845062,0.010622652,0.862801265,4,T5
3140,E10,synT5,sfp,0.574619984,0.382819992,0.011436257,0.020306442,0.01129157,0.863004116,4,T5
3145,E10,synT5,sfp,0.573809987,0.382689989,0.010817514,0.019214315,0.010896492,0.862711045,4,T5
3150,E10,synT5,sfp,0.573829986,0.38278001,0.010705079,0.019010133,0.0108247,0.862913983,4,T5
3155,E10,synT5,sfp,0.574060019,0.383259986,0.010228999,0.018141958,0.010520714,0.863996008,4,T5
3160,E10,synT5,sfp,0.574219976,0.383750001,0.009668072,0.017125214,0.010162552,0.865100666,4,T5
3165,E10,synT5,sfp,0.575589976,0.38342999,0.011508855,0.020402837,0.011337925,0.864379255,4,T5
3170,E10,synT5,sfp,0.575560004,0.383590014,0.011243465,0.019924039,0.011168469,0.864740001,4,T5
3175,E10,synT5,sfp,0.57443001,0.383279991,0.010569558,0.01874499,0.010738167,0.864041107,4,T5
3180,E10,synT5,sfp,0.575440013,0.38370001,0.010961653,0.019419085,0.010988527,0.86498797,4,T5
3185,E10,synT5,sfp,0.576280016,0.38401,0.011345616,0.020083069,0.011233694,0.865686791,4,T5
3190,E10,synT5,sfp,0.577090007,0.384100001,0.012023203,0.021277489,0.011666345,0.865889682,4,T5
3195,E10,synT5,sfp,0.576889997,0.383970013,0.012014423,0.021269149,0.011660739,0.865596648,4,T5
3200,E10,synT5,sfp,0.576840005,0.384049997,0.011846763,0.020967972,0.011553685,0.865776959,4,T5
3205,E10,synT5,sfp,0.577210005,0.384030013,0.012246163,0.021676011,0.011808709,0.865731907,4,T5
3210,E10,synT5,sfp,0.57682,0.383719997,0.012312236,0.021810569,0.011850898,0.865033028,4,T5
3215,E10,synT5,sfp,0.576670026,0.383430011,0.012588874,0.022317487,0.012027536,0.864379302,4,T5
3220,E10,synT5,sfp,0.57758001,0.383869986,0.012851591,0.022757118,0.012195286,0.865371152,4,T5
3225,E10,synT5,sfp,0.577659988,0.384009999,0.012725589,0.022525781,0.012114831,0.865686789,4,T5
3230,E10,synT5,sfp,0.577360014,0.384529994,0.011660626,0.020612761,0.011434834,0.866859032,4,T5
3235,E10,synT5,sfp,0.576640024,0.383609993,0.012294092,0.021784674,0.011839313,0.864785042,4,T5
3240,E10,synT5,sfp,0.577579997,0.383619989,0.013219359,0.023423601,0.012430112,0.864807577,4,T5
3245,E10,synT5,sfp,0.57744002,0.383440011,0.013344157,0.023655831,0.012509798,0.864401845,4,T5
3250,E10,synT5,sfp,0.576440016,0.383430008,0.012358869,0.021909735,0.011880674,0.864379295,4,T5
3255,E10,synT5,sfp,0.577869995,0.384149987,0.012729654,0.022524766,0.012117427,0.866002367,4,T5
3260,E10,synT5,sfp,0.576889998,0.384050012,0.011896733,0.021056416,0.011585592,0.865776992,4,T5
3265,E10,synT5,sfp,0.577580004,0.38371001,0.013086933,0.023183514,0.012345556,0.865010512,4,T5
3270,E10,synT5,sfp,0.576070014,0.382990009,0.012636168,0.022427065,0.012057734,0.863387391,4,T5
3275,E10,synT5,sfp,0.577960002,0.38423999,0.012687252,0.022444479,0.012090353,0.866205266,4,T5
3280,E10,synT5,sfp,0.577379977,0.38371001,0.012886905,0.022829164,0.012217834,0.865010514,4,T5
3285,E10,synT5,sfp,0.577390013,0.383919991,0.012588029,0.022287509,0.012026997,0.86548388,4,T5
3290,E10,synT5,sfp,0.576669981,0.383140013,0.013015457,0.023091197,0.012299917,0.863725551,4,T5
3295,E10,synT5,sfp,0.57843,0.384229994,0.013171957,0.023302555,0.012399845,0.866182731,4,T5
3300,E10,synT5,sfp,0.578989998,0.38422,0.013746658,0.024319894,0.012766802,0.8661602,4,T5
3305,E10,synT5,sfp,0.578429975,0.383990013,0.013524978,0.02394204,0.012625255,0.865641733,4,T5
3310,E10,synT5,sfp,0.576360019,0.382959987,0.012970339,0.023021968,0.012271109,0.863319711,4,T5
3315,E10,synT5,sfp,0.578550006,0.383869994,0.013821576,0.02447473,0.012814638,0.86537117,4,T5
3320,E10,synT5,sfp,0.578889979,0.384270007,0.01357307,0.024009666,0.012655963,0.866272934,4,T5
3325,E10,synT5,sfp,0.579179978,0.384250011,0.013892486,0.024575966,0.012859916,0.866227857,4,T5
3330,E10,synT5,sfp,0.578150008,0.383849994,0.013450999,0.023819768,0.012578019,0.865326084,4,T5
3335,E10,synT5,sfp,0.579460021,0.384419993,0.013922461,0.024618102,0.012879055,0.866611053,4,T5
3340,E10,synT5,sfp,0.579820021,0.384090003,0.014767924,0.026135509,0.013418899,0.865867145,4,T5
3345,E10,synT5,sfp,0.578699981,0.384640011,0.012838743,0.022688853,0.012187082,0.867107047,4,T5
3350,E10,synT5,sfp,0.579599978,0.383889989,0.014842132,0.026280523,0.013466281,0.865416246,4,T5
3355,E10,synT5,sfp,0.580269998,0.384589994,0.014482343,0.025596781,0.01323655,0.866994291,4,T5
3360,E10,synT5,sfp,0.579640012,0.383659997,0.015220517,0.026966674,0.013707887,0.864897767,4,T5
3365,E10,synT5,sfp,0.578200002,0.383310004,0.014295398,0.025350738,0.013117182,0.864108765,4,T5
3370,E10,synT5,sfp,0.578829997,0.38367001,0.014395771,0.02550478,0.013181272,0.864920341,4,T5
3375,E10,synT5,sfp,0.580419973,0.384709997,0.014455776,0.025541855,0.013219586,0.867264817,4,T5
3380,E10,synT5,sfp,0.579840002,0.384149998,0.014699645,0.026010609,0.013375301,0.866002392,4,T5
3385,E10,synT5,sfp,0.579649978,0.384160013,0.014494887,0.025647628,0.01324456,0.86602497,4,T5
3390,E10,synT5,sfp,0.57946002,0.384739989,0.0134517,0.023765906,0.012578466,0.86733243,4,T5
3395,E10,synT5,sfp,0.580699986,0.384720011,0.014721057,0.026009902,0.013388973,0.867287393,4,T5
3400,E10,synT5,sfp,0.580250018,0.384559993,0.014506499,0.025641476,0.013251974,0.866926658,4,T5
3405,E10,synT5,sfp,0.579740011,0.38354999,0.015482353,0.027438445,0.013875074,0.864649774,4,T5
3410,E10,synT5,sfp,0.579899995,0.384789986,0.013818122,0.024410112,0.012812433,0.86744514,4,T5
3415,E10,synT5,sfp,0.580990021,0.383960012,0.01612916,0.028554217,0.014288071,0.865574102,4,T5
3420,E10,synT5,sfp,0.580710015,0.38436999,0.015246017,0.026961958,0.013724169,0.866498329,4,T5
3425,E10,synT5,sfp,0.580389974,0.38437999,0.014911265,0.026369278,0.013510424,0.866520871,4,T5
3430,E10,synT5,sfp,0.581850026,0.385059986,0.015370945,0.027134179,0.013803938,0.868053809,4,T5
3435,E10,synT5,sfp,0.579840025,0.384549996,0.014111212,0.02494342,0.012999576,0.866904123,4,T5
3440,E10,synT5,sfp,0.581130013,0.384859987,0.014945158,0.026396252,0.013532065,0.867602946,4,T5
3445,E10,synT5,sfp,0.581119987,0.384289992,0.015773678,0.027900913,0.01406109,0.866317986,4,T5
3450,E10,synT5,sfp,0.581030022,0.384619988,0.015198241,0.026859999,0.013693663,0.867061907,4,T5
3455,E10,synT5,sfp,0.58107998,0.384690001,0.0151452,0.026761387,0.013659796,0.86721974,4,T5
3460,E10,synT5,sfp,0.581599985,0.384419997,0.01606242,0.028402038,0.014245457,0.866611061,4,T5
3465,E10,synT5,sfp,0.581209979,0.384289991,0.015863671,0.028060095,0.014118552,0.866317985,4,T5
3470,E10,synT5,sfp,0.581380013,0.384499993,0.015724761,0.027799196,0.014029856,0.866791399,4,T5
3475,E10,synT5,sfp,0.582200009,0.385119991,0.015632651,0.027591867,0.013971042,0.868189081,4,T5
3480,E10,synT5,sfp,0.581479979,0.384680011,0.015559896,0.027494864,0.013924586,0.86719722,4,T5
3485,E10,synT5,sfp,0.582019998,0.384900013,0.015776259,0.027861251,0.014062738,0.867693178,4,T5
3490,E10,synT5,sfp,0.58231,0.38496001,0.015977997,0.028213128,0.014191552,0.867828431,4,T5
3495,E10,synT5,sfp,0.581100004,0.38483,0.014959265,0.026423226,0.013541073,0.867535345,4,T5
3500,E10,synT5,sfp,0.582579972,0.38409,0.01752788,0.031019937,0.015181179,0.865867137,4,T5
3505,E10,synT5,sfp,0.582699999,0.385339997,0.01580898,0.02788716,0.014083631,0.868685048,4,T5
3510,E10,synT5,sfp,0.582609996,0.384620006,0.016778189,0.029652255,0.014702488,0.867061948,4,T5
3515,E10,synT5,sfp,0.582579983,0.384970014,0.016233263,0.028663119,0.014354543,0.867850983,4,T5
3520,E10,synT5,sfp,0.582709982,0.384850011,0.016539804,0.029213485,0.014550275,0.867580456,4,T5
3525,E10,synT5,sfp,0.582689989,0.385040014,0.016240289,0.02867031,0.014359029,0.868008787,4,T5
3530,E10,synT5,sfp,0.582470016,0.385440011,0.015431862,0.027214856,0.013842834,0.868910514,4,T5
3535,E10,synT5,sfp,0.583100031,0.384880014,0.016885714,0.029822125,0.014771145,0.867648093,4,T5
3540,E10,synT5,sfp,0.582539982,0.384890001,0.016310974,0.028806319,0.014404163,0.867670606,4,T5
3545,E10,synT5,sfp,0.583230029,0.38538001,0.016280145,0.028715316,0.014384478,0.868775252,4,T5
3550,E10,synT5,sfp,0.583119978,0.38518,0.016464338,0.029055279,0.014502089,0.868324362,4,T5
3555,E10,synT5,sfp,0.583230019,0.384959999,0.016898031,0.029837678,0.01477901,0.867828407,4,T5
3560,E10,synT5,sfp,0.583249988,0.38493,0.016962133,0.0299532,0.01481994,0.867760779,4,T5
3565,E10,synT5,sfp,0.582970012,0.38528999,0.016152561,0.028496936,0.014303013,0.868572316,4,T5
0,F10,synT5,sfp,0.00509,0.003189998,0.000397051,0.084605758,0.004847397,0.007191321,5,T5
5,F10,synT5,sfp,0.004689997,0.00319,-2.96E-06,-0.000629763,0.004591986,0.007191325,5,T5
10,F10,synT5,sfp,0.004590001,0.00348,-0.000529584,-0.103442729,0.004255724,0.007845082,5,T5
15,F10,synT5,sfp,0.005229999,0.002869998,0.001007816,0.238695445,0.005237381,0.006469934,5,T5
20,F10,synT5,sfp,0.005249998,0.002870001,0.00102781,0.243430759,0.005250148,0.006469941,5,T5
25,F10,synT5,sfp,0.005460002,0.003110001,0.000884739,0.193374375,0.005158794,0.007010982,5,T5
30,F10,synT5,sfp,0.004849996,0.00341,-0.000166608,-0.033211228,0.004487491,0.007687278,5,T5
35,F10,synT5,sfp,0.005409999,0.00302,0.000967142,0.217684588,0.00521141,0.006808088,5,T5
40,F10,synT5,sfp,0.005150003,0.003089997,0.000604169,0.132906079,0.004979645,0.006965886,5,T5
45,F10,synT5,sfp,0.005379997,0.002770002,0.001304922,0.320220243,0.005427088,0.00624451,5,T5
50,F10,synT5,sfp,0.005399997,0.003189999,0.000707046,0.150661386,0.005045335,0.007191323,5,T5
55,F10,synT5,sfp,0.005160003,0.002740001,0.001129064,0.280099611,0.0053148,0.006176877,5,T5
60,F10,synT5,sfp,0.005410001,0.003020002,0.00096714,0.217684005,0.005211409,0.006808093,5,T5
65,F10,synT5,sfp,0.005669998,0.00332,0.000785796,0.160885327,0.005095618,0.00748439,5,T5
70,F10,synT5,sfp,0.005339997,0.003519997,0.000161571,0.031200701,0.004697038,0.007935249,5,T5
75,F10,synT5,sfp,0.005429998,0.002990001,0.001031273,0.234448266,0.005252359,0.00674046,5,T5
80,F10,synT5,sfp,0.004979996,0.003329998,8.11E-05,0.016551697,0.004645647,0.007506928,5,T5
85,F10,synT5,sfp,0.005130003,0.003170002,0.00046647,0.100025084,0.004891722,0.007146244,5,T5
90,F10,synT5,sfp,0.00526,0.003310002,0.000390507,0.080194554,0.004843218,0.007461851,5,T5
95,F10,synT5,sfp,0.004839999,0.003240002,7.35E-05,0.015417233,0.004640795,0.007304047,5,T5
100,F10,synT5,sfp,0.005379999,0.0032,0.000672335,0.142817098,0.005023171,0.007213868,5,T5
105,F10,synT5,sfp,0.005759999,0.002999999,0.001346565,0.30510593,0.005453678,0.006763001,5,T5
110,F10,synT5,sfp,0.005530003,0.003409997,0.000513402,0.102340618,0.004921689,0.007687273,5,T5
115,F10,synT5,sfp,0.005930002,0.003180002,0.001251758,0.26757014,0.005393143,0.007168786,5,T5
120,F10,synT5,sfp,0.005439997,0.003530001,0.000246854,0.047534626,0.004751494,0.007957801,5,T5
125,F10,synT5,sfp,0.004979998,0.003310003,0.000110503,0.022692961,0.004664431,0.007461853,5,T5
130,F10,synT5,sfp,0.005279999,0.00343,0.000233972,0.046367544,0.004743268,0.007732365,5,T5
135,F10,synT5,sfp,0.00554,0.003519998,0.000361573,0.069822879,0.004824743,0.007935251,5,T5
140,F10,synT5,sfp,0.005540001,0.003739998,3.79E-05,0.006892373,0.004618087,0.008431204,5,T5
145,F10,synT5,sfp,0.005649999,0.00363,0.000309742,0.058001302,0.004791648,0.008183233,5,T5
150,F10,synT5,sfp,0.00547,0.003780003,-9.09E-05,-0.016351972,0.004535811,0.008521389,5,T5
155,F10,synT5,sfp,0.005210003,0.004150002,-0.000895252,-0.14663629,0.004022239,0.00935549,5,T5
160,F10,synT5,sfp,0.005189999,0.003589998,-9.14E-05,-0.017307785,0.004535506,0.008093055,5,T5
165,F10,synT5,sfp,0.006100003,0.002850001,0.001907237,0.454887735,0.005811678,0.006424855,5,T5
170,F10,synT5,sfp,0.00531,0.003349997,0.000381669,0.077443832,0.004837575,0.007552012,5,T5
175,F10,synT5,sfp,0.004930002,0.003679997,-0.000483808,-0.089365614,0.004284953,0.008295943,5,T5
180,F10,synT5,sfp,0.005409997,0.003599996,0.000113881,0.021502668,0.004666588,0.008115594,5,T5
185,F10,synT5,sfp,0.005649999,0.003389998,0.00066282,0.132904881,0.005017095,0.007642187,5,T5
190,F10,synT5,sfp,0.005530002,0.00346,0.000439841,0.086409945,0.004874719,0.007799995,5,T5
195,F10,synT5,sfp,0.005639997,0.003330003,0.00074108,0.151274285,0.005067066,0.007506938,5,T5
200,F10,synT5,sfp,0.005740005,0.003999997,-0.000144571,-0.024567746,0.004501562,0.009017329,5,T5
205,F10,synT5,sfp,0.005740002,0.004050002,-0.000218137,-0.036611606,0.004454588,0.009130056,5,T5
210,F10,synT5,sfp,0.005990002,0.004149996,-0.000115244,-0.018876273,0.004520287,0.009355478,5,T5
